,Beta,Gini,Total,Group_probs,Group,Time Window Size
10,0.7,0.05653956653075543,0.2606076231220158,"{-3: 0.2577709049610863, -1: 0.2668817001944656, -2: 0.26836696090830686, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
11,0.75,0.054182796072189586,0.27578323370219127,"{-3: 0.27408453728127896, -1: 0.28220102587464907, -2: 0.277963573203339, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
12,0.8,0.0517679597579363,0.2849789682530038,"{-3: 0.2843643794492478, -1: 0.2860085698800373, -2: 0.2869558366235752, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
13,0.9,0.051662349602952275,0.2887253255792363,"{-3: 0.28768817051767825, -1: 0.2910194805178785, -2: 0.29157424119351244, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
14,0.95,0.0514707640439263,0.28965433541006885,"{-3: 0.28875110240456864, -1: 0.2915456008644251, -2: 0.29223396500164506, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
15,0.99,0.05083370483041102,0.29480556977845107,"{-3: 0.29399432257963626, -1: 0.2965505442404164, -2: 0.29709019209961185, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
16,0.999,0.051199794364560944,0.2928976270743415,"{-3: 0.2918958404711932, -1: 0.2950746576655177, -2: 0.29569487254857324, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
17,0.9995,0.051199794364560944,0.2928976270743415,"{-3: 0.2918958404711932, -1: 0.2950746576655177, -2: 0.29569487254857324, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
18,0.9999,0.051199794364560944,0.2928976270743415,"{-3: 0.2918958404711932, -1: 0.2950746576655177, -2: 0.29569487254857324, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
19,1.0,0.051199794364560944,0.2928976270743415,"{-3: 0.2918958404711932, -1: 0.2950746576655177, -2: 0.29569487254857324, 1: 0.33356831111196233, 2: 0.24213275035752402}",HousingStatusNextCall,30
0,0.0,0.04924390552417625,0.21498977117138132,"{0: 0.21754466989447416, 1: 0.1785355919099027}",SpousePresent,30
1,0.05,0.0013862403251118014,0.22005851714862587,"{0: 0.22013824308198937, 1: 0.21892095993731575}",SpousePresent,30
2,0.1,0.0014504074461785777,0.22192785796459433,"{0: 0.22201197354172586, 1: 0.2207276677966945}",SpousePresent,30
3,0.15,4.7811656942940666e-05,0.22471395934156926,"{0: 0.22471677380593455, 1: 0.22467380158988612}",SpousePresent,30
4,0.2,2.077993517893375e-05,0.22701929588940098,"{0: 0.227020531720931, 1: 0.2270016626173947}",SpousePresent,30
5,0.25,5.894482886249057e-05,0.22985508457298234,"{0: 0.22985863371461995, 1: 0.22980444419169677}",SpousePresent,30
6,0.3,1.0146850072559862e-05,0.2308661770925239,"{0: 0.23086679078654346, 1: 0.23085742069384593}",SpousePresent,30
7,0.4,6.315483683419036e-05,0.2416063780100129,"{0: 0.24160238012149104, 1: 0.24166342126715953}",SpousePresent,30
8,0.5,1.426203520589888e-05,0.2566511989508921,"{0: 0.25665215787013024, 1: 0.25663751675930946}",SpousePresent,30
9,0.6,8.924620917884087e-05,0.26964722724977547,"{0: 0.2696409217269604, 1: 0.26973719663171547}",SpousePresent,30
10,0.7,0.00022549896485432637,0.26963383788766604,"{0: 0.2696497605895854, 1: 0.2694066472656465}",SpousePresent,30
11,0.75,3.9956975087627803e-05,0.26964447047230594,"{0: 0.26964164765820775, 1: 0.2696847473608675}",SpousePresent,30
12,0.8,6.390149169382053e-05,0.26970829373165645,"{0: 0.269703778068596, 1: 0.269772724775127}",SpousePresent,30
13,0.9,5.96011900329907e-05,0.2697798922835472,"{0: 0.2697756794190247, 1: 0.2698400028926772}",SpousePresent,30
14,0.95,6.262936766473462e-05,0.26979990396401443,"{0: 0.2697954767033909, 1: 0.269863073650918}",SpousePresent,30
15,0.99,6.262936766473462e-05,0.26979990396401443,"{0: 0.2697954767033909, 1: 0.269863073650918}",SpousePresent,30
16,0.999,6.262936766473462e-05,0.26979990396401443,"{0: 0.2697954767033909, 1: 0.269863073650918}",SpousePresent,30
17,0.9995,6.262936766473462e-05,0.26979990396401443,"{0: 0.2697954767033909, 1: 0.269863073650918}",SpousePresent,30
18,0.9999,6.262936766473462e-05,0.26979990396401443,"{0: 0.2697954767033909, 1: 0.269863073650918}",SpousePresent,30
19,1.0,6.262936766473462e-05,0.26979990396401443,"{0: 0.2697954767033909, 1: 0.269863073650918}",SpousePresent,30
0,0.0,0.10060171706437473,0.21498977117138132,"{0: 0.22506824188674435, 1: 0.19931762056386326, 2: 0.202745989304329, 3: 0.20493600040208643, 4: 0.1950118717023591, 5: 0.20306543843044622, 6: 0.1864496631901305, 7: 0.211312993268768, 8: 0.2389351361506045, 9: 0.135650300772434, 11: 0.097695813024681}",Children,30
1,0.05,0.05589801946620016,0.21583779401795264,"{0: 0.22455207561539167, 1: 0.20397360238678025, 2: 0.20409739965687784, 3: 0.20291279761664618, 4: 0.20269496157901387, 5: 0.20237148650435147, 6: 0.2004866531928804, 7: 0.2005861225862639, 8: 0.22280429540289617, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
2,0.1,0.05918328852214877,0.2169763773668933,"{0: 0.22345364516500918, 1: 0.20825756726704925, 2: 0.20808819492846473, 3: 0.20709784949182483, 4: 0.20779024494069015, 5: 0.20605431017693013, 6: 0.20638621460361395, 7: 0.2043998955960638, 8: 0.24667632080042934, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
3,0.15,0.052289170643559355,0.21885562947429796,"{0: 0.22120206555338967, 1: 0.2156970411337093, 2: 0.21568341371967995, 3: 0.21504425666754134, 4: 0.2161007648428755, 5: 0.21350237330792152, 6: 0.2150123994741436, 7: 0.21498235303701313, 8: 0.24667632080042934, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
4,0.2,0.05112940784188728,0.21966611929840793,"{0: 0.22129454188726677, 1: 0.2174831297150028, 2: 0.2176430825182659, 3: 0.2167646683042535, 4: 0.21771762590452592, 5: 0.2156153621852091, 6: 0.21600521294582603, 7: 0.21712097482200132, 8: 0.24667632080042934, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
5,0.25,0.049607741654832234,0.22091144432748172,"{0: 0.22166106842786093, 1: 0.2199671491164207, 2: 0.22009003221769766, 3: 0.21888375867306675, 4: 0.21994345005760238, 5: 0.21939518888839646, 6: 0.22211317607511305, 7: 0.22354627273770555, 8: 0.24667632080042934, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
6,0.3,0.04951923381745106,0.22251896042473712,"{0: 0.22338155120724354, 1: 0.22153494227192222, 2: 0.22150334605505514, 3: 0.22060684526762778, 4: 0.22176418722200927, 5: 0.21882909122794075, 6: 0.21921856899649944, 7: 0.21978614937427982, 8: 0.24667632080042934, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
7,0.4,0.04813064649300592,0.22639791626858166,"{0: 0.2266928885294797, 1: 0.22607526152801513, 2: 0.22586511985551805, 3: 0.22530218658070503, 4: 0.22695573223862514, 5: 0.22529794808284204, 6: 0.22852960073558728, 7: 0.22969542428762355, 8: 0.25151810023782534, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
8,0.5,0.045519313471297236,0.23028752302182823,"{0: 0.23054370379691944, 1: 0.23012111406584254, 2: 0.2297870259562373, 3: 0.22926187520030286, 4: 0.23046845354558881, 5: 0.22996681999202725, 6: 0.2313723691474976, 7: 0.2298749857787528, 8: 0.25151810023782534, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
9,0.6,0.0436640479472565,0.23796146648868988,"{0: 0.23843441126592407, 1: 0.2375535527985464, 2: 0.23714432726855622, 3: 0.23670189355089083, 4: 0.2373913209079888, 5: 0.23778972496605466, 6: 0.23946926499226454, 7: 0.23377918071498532, 8: 0.2519466044935898, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
10,0.7,0.04165231939762442,0.24303737291343042,"{0: 0.24346103688707618, 1: 0.24278420440474202, 2: 0.24230710130512528, 3: 0.24166402279130553, 4: 0.24271438391660438, 5: 0.24245233991955328, 6: 0.2442823678257492, 7: 0.23835757272251723, 8: 0.2519466044935898, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
11,0.75,0.03984907111577586,0.24773331511430985,"{0: 0.24829916921864267, 1: 0.24726628472733028, 2: 0.24682299663466245, 3: 0.24650778961805705, 4: 0.24707145870203018, 5: 0.24603987217167156, 6: 0.24733725698088327, 7: 0.24251940145189305, 8: 0.2519466044935898, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
12,0.8,0.039553825295345894,0.248721024334576,"{0: 0.24911601433331965, 1: 0.2481504693628337, 2: 0.2482380301476909, 3: 0.24781350155922527, 4: 0.24921885563426754, 5: 0.248210061291865, 6: 0.24794115722673482, 7: 0.24251940145189305, 8: 0.2519466044935898, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
13,0.9,0.03966704705504647,0.252021668676003,"{0: 0.25257404581411413, 1: 0.251507165909488, 2: 0.2511730899679283, 3: 0.25084042929900247, 4: 0.25142386953214907, 5: 0.25079079342063126, 6: 0.2530822853848234, 7: 0.24251940145189305, 8: 0.2519466044935898, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
14,0.95,0.039976625022808306,0.2541320590633726,"{0: 0.2552787713747807, 1: 0.25289738728434796, 2: 0.2525066658848983, 3: 0.2521202228424804, 4: 0.25262242952422853, 5: 0.24979914061312428, 6: 0.25413366448701386, 7: 0.24596338254594344, 8: 0.2519466044935898, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
15,0.99,0.039357230569618776,0.25419097217361536,"{0: 0.2554620414899911, 1: 0.25257276220738684, 2: 0.25242801404419923, 3: 0.25198197039603193, 4: 0.2532921642683804, 5: 0.2516609344088362, 6: 0.2518476546635118, 7: 0.24596338254594344, 8: 0.2519466044935898, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
16,0.999,0.03904781399040502,0.2555114952922755,"{0: 0.25693048779227884, 1: 0.25375227523030397, 2: 0.2534938590707907, 3: 0.25340310794715876, 4: 0.2537759167328733, 5: 0.25038097489646416, 6: 0.25538213382383573, 7: 0.2531474010463986, 8: 0.2534146061327967, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
17,0.9995,0.03904781399040502,0.2555114952922755,"{0: 0.25693048779227884, 1: 0.25375227523030397, 2: 0.2534938590707907, 3: 0.25340310794715876, 4: 0.2537759167328733, 5: 0.25038097489646416, 6: 0.25538213382383573, 7: 0.2531474010463986, 8: 0.2534146061327967, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
18,0.9999,0.03904781399040502,0.2555114952922755,"{0: 0.25693048779227884, 1: 0.25375227523030397, 2: 0.2534938590707907, 3: 0.25340310794715876, 4: 0.2537759167328733, 5: 0.25038097489646416, 6: 0.25538213382383573, 7: 0.2531474010463986, 8: 0.2534146061327967, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
19,1.0,0.03904781399040502,0.2555114952922755,"{0: 0.25693048779227884, 1: 0.25375227523030397, 2: 0.2534938590707907, 3: 0.25340310794715876, 4: 0.2537759167328733, 5: 0.25038097489646416, 6: 0.25538213382383573, 7: 0.2531474010463986, 8: 0.2534146061327967, 9: 0.252424737083048, 11: 0.146765931551508}",Children,30
0,0.0,0.050478088967168995,0.21498977117138132,"{0: 0.21492356954302988, 1: 0.21076773637901844, 2: 0.2383985192917143, 3: 0.26349922074918886, 6: 0.259231710081987}",Children0_2,30
1,0.05,0.03175503805235681,0.21580434988273833,"{0: 0.2152138649724011, 1: 0.21935530747274348, 2: 0.22048880841308582, 3: 0.21858805852492286, 6: 0.259231710081987}",Children0_2,30
2,0.1,0.031954510154780603,0.2165222732182276,"{0: 0.21562573936059576, 1: 0.22219158334827452, 2: 0.22228008173610464, 3: 0.21858805852492286, 6: 0.259231710081987}",Children0_2,30
3,0.15,0.030288333124767197,0.21837922672634325,"{0: 0.21687681306831402, 1: 0.22788376640181635, 2: 0.2278899588815785, 3: 0.22499968913142793, 6: 0.259231710081987}",Children0_2,30
4,0.2,0.0285121303372838,0.221052554914233,"{0: 0.2192958204573979, 1: 0.23198549262793267, 2: 0.23319490636791004, 3: 0.22944403156617965, 6: 0.259231710081987}",Children0_2,30
5,0.25,0.027420626240632635,0.22291041108481405,"{0: 0.22094784802064538, 1: 0.23493308971129576, 2: 0.23755299613367434, 3: 0.23285165347058495, 6: 0.259231710081987}",Children0_2,30
6,0.3,0.026251047591555287,0.225840767093186,"{0: 0.2238457470655812, 1: 0.237481491446056, 2: 0.2440588811414903, 3: 0.23603483177849843, 6: 0.259231710081987}",Children0_2,30
7,0.4,0.01929910335158368,0.2335006452383079,"{0: 0.2298292174007428, 1: 0.25667669342113336, 2: 0.2569107463535012, 3: 0.2550353133756479, 6: 0.259231710081987}",Children0_2,30
8,0.5,0.015249316846820862,0.24122286383150532,"{0: 0.2380282693278418, 1: 0.2614830736740074, 2: 0.2610971036285053, 3: 0.25956147757183434, 6: 0.259231710081987}",Children0_2,30
9,0.6,0.016254709931727108,0.2585758312253067,"{0: 0.25688251439811527, 1: 0.2681581670965599, 2: 0.2752163606720088, 3: 0.2760256889165714, 6: 0.259231710081987}",Children0_2,30
10,0.7,0.010158769517940404,0.27541865246485203,"{0: 0.27541061611404044, 1: 0.2755530420299477, 2: 0.2751861523219477, 3: 0.27354083256483747, 6: 0.259231710081987}",Children0_2,30
11,0.75,0.013937132107697687,0.2807431405002085,"{0: 0.2807057464080358, 1: 0.28067304699956447, 2: 0.28289394155103803, 3: 0.2798308910261165, 6: 0.259231710081987}",Children0_2,30
12,0.8,0.016018426103576365,0.28635576787332034,"{0: 0.28637890687390083, 1: 0.2861590373271764, 2: 0.28667726600937943, 3: 0.28506489305949934, 6: 0.259231710081987}",Children0_2,30
13,0.9,0.02171990863280765,0.29312103524970756,"{0: 0.2930961505916109, 1: 0.2930480471778068, 2: 0.2951399738404421, 3: 0.28737834761393405, 6: 0.259231710081987}",Children0_2,30
14,0.95,0.018928022023566016,0.2883228215209455,"{0: 0.28831741918075265, 1: 0.28825373100051116, 2: 0.2894899277530997, 3: 0.28222980779263007, 6: 0.259231710081987}",Children0_2,30
15,0.99,0.02014257905689594,0.29172911278976926,"{0: 0.29211443973727846, 1: 0.2893071272328905, 2: 0.28969344755911797, 3: 0.2842260471522528, 6: 0.259231710081987}",Children0_2,30
16,0.999,0.020258257965930004,0.2918852913339695,"{0: 0.29229681966843185, 1: 0.28928636508775346, 2: 0.28974876511455094, 3: 0.2842260471522528, 6: 0.259231710081987}",Children0_2,30
17,0.9995,0.020198394305406663,0.2918793417442954,"{0: 0.29232235293856307, 1: 0.28909295347658864, 2: 0.2894630581081993, 3: 0.2842260471522528, 6: 0.259231710081987}",Children0_2,30
18,0.9999,0.020198394305406663,0.2918793417442954,"{0: 0.29232235293856307, 1: 0.28909295347658864, 2: 0.2894630581081993, 3: 0.2842260471522528, 6: 0.259231710081987}",Children0_2,30
19,1.0,0.020198394305406663,0.2918793417442954,"{0: 0.29232235293856307, 1: 0.28909295347658864, 2: 0.2894630581081993, 3: 0.2842260471522528, 6: 0.259231710081987}",Children0_2,30
0,0.0,0.07167726615503058,0.21498977117138132,"{0: 0.21598009873919355, 1: 0.20635245567534796, 2: 0.21422620693008937, 3: 0.1984529312314734, 4: 0.136796081037467}",Children3_5,30
1,0.05,0.06531453304495113,0.21600598013771014,"{0: 0.21616774645337902, 1: 0.21498956544138997, 2: 0.21421744509899773, 3: 0.2114828325217839, 4: 0.136796081037467}",Children3_5,30
2,0.1,0.06597834327416179,0.21661907251630344,"{0: 0.21681676034490516, 1: 0.21532100805102966, 2: 0.2146466112663685, 3: 0.21126648366459794, 4: 0.136796081037467}",Children3_5,30
3,0.15,0.0664532628745299,0.21706441855674133,"{0: 0.21726270064175374, 1: 0.21580595844647696, 2: 0.21489339160221427, 3: 0.21126648366459794, 4: 0.136796081037467}",Children3_5,30
4,0.2,0.06721721783275582,0.21784850731703667,"{0: 0.21801558009936156, 1: 0.21674583223155497, 2: 0.2164339637437189, 3: 0.21126648366459794, 4: 0.136796081037467}",Children3_5,30
5,0.25,0.06812903981056634,0.21863242526601026,"{0: 0.21875401228140157, 1: 0.21778517109815007, 2: 0.2181402439064292, 3: 0.21126648366459794, 4: 0.136796081037467}",Children3_5,30
6,0.3,0.06732995325796619,0.2189142845292264,"{0: 0.21912218266439148, 1: 0.21747343813578934, 2: 0.21724122878123198, 3: 0.21316198030663946, 4: 0.136796081037467}",Children3_5,30
7,0.4,0.06855900455992546,0.22010610108934245,"{0: 0.21995218432991026, 1: 0.2216265459595768, 2: 0.22021430830583644, 3: 0.21598052578385213, 4: 0.136796081037467}",Children3_5,30
8,0.5,0.07200391736447782,0.22591204685596225,"{0: 0.22581543769812532, 1: 0.226955550994726, 2: 0.22593909278104546, 3: 0.21987863008008443, 4: 0.136796081037467}",Children3_5,30
9,0.6,0.0752038003219992,0.23834777275521343,"{0: 0.23835092850104095, 1: 0.23822710138539693, 2: 0.23921267744405153, 3: 0.2385352109886066, 4: 0.136796081037467}",Children3_5,30
10,0.7,0.07733485826888517,0.24015803615266,"{0: 0.2401982161804362, 1: 0.24003106715144237, 2: 0.2396610395170072, 3: 0.23564676118029998, 4: 0.136796081037467}",Children3_5,30
11,0.75,0.08227218011273585,0.2501788967206406,"{0: 0.25029908244835186, 1: 0.249474391623923, 2: 0.24901972070873352, 3: 0.24412106322349128, 4: 0.136796081037467}",Children3_5,30
12,0.8,0.08128736760787633,0.24859698665048552,"{0: 0.24874693216877047, 1: 0.24763006093398657, 2: 0.24732077849781278, 3: 0.2431804482724983, 4: 0.136796081037467}",Children3_5,30
13,0.9,0.08444236861226546,0.2535886523138057,"{0: 0.25357537033230043, 1: 0.2540269675438206, 2: 0.25296305514679407, 3: 0.24655054286250205, 4: 0.136796081037467}",Children3_5,30
14,0.95,0.08615841219364717,0.2573170069002069,"{0: 0.257367711828143, 1: 0.2571861976912143, 2: 0.25670525818273987, 3: 0.24908585814058395, 4: 0.136796081037467}",Children3_5,30
15,0.99,0.08542574997530669,0.25865092015740654,"{0: 0.25888713765901006, 1: 0.2569686863682729, 2: 0.25703264969950657, 3: 0.25292317074566606, 4: 0.136796081037467}",Children3_5,30
16,0.999,0.08527095880486411,0.2599523852736159,"{0: 0.26004894264433537, 1: 0.25919239376888514, 2: 0.2600449164717201, 3: 0.2565680773954722, 4: 0.136796081037467}",Children3_5,30
17,0.9995,0.08527095880486411,0.2599523852736159,"{0: 0.26004894264433537, 1: 0.25919239376888514, 2: 0.2600449164717201, 3: 0.2565680773954722, 4: 0.136796081037467}",Children3_5,30
18,0.9999,0.08527095880486411,0.2599523852736159,"{0: 0.26004894264433537, 1: 0.25919239376888514, 2: 0.2600449164717201, 3: 0.2565680773954722, 4: 0.136796081037467}",Children3_5,30
19,1.0,0.08527095880486411,0.2599523852736159,"{0: 0.26004894264433537, 1: 0.25919239376888514, 2: 0.2600449164717201, 3: 0.2565680773954722, 4: 0.136796081037467}",Children3_5,30
0,0.0,0.07407416534560449,0.21498977117138132,"{0: 0.216302961331157, 1: 0.2078321064229078, 2: 0.2080625146839423, 4: 0.21111225595839692, 3: 0.19906560358124303, 6: 0.120233858171733}",Children6_10,30
1,0.05,0.06905633871540637,0.21602734141335422,"{0: 0.21624736286817264, 1: 0.21478435989704467, 2: 0.21465516103954732, 4: 0.21043301895883965, 3: 0.2146843802225157, 6: 0.325135925786944}",Children6_10,30
2,0.1,0.06576183460794273,0.2172124610516474,"{0: 0.2171604876547552, 1: 0.21762427081379845, 2: 0.2171588920842907, 4: 0.21463965575415828, 3: 0.21656282878725786, 6: 0.325135925786944}",Children6_10,30
3,0.15,0.06396830875884292,0.21865442451303085,"{0: 0.2181838064651877, 1: 0.2213942084895854, 2: 0.22100030525180436, 4: 0.21782107245237142, 3: 0.2215098788463682, 6: 0.325135925786944}",Children6_10,30
4,0.2,0.06492663795426025,0.2195385785555143,"{0: 0.21840092833777647, 1: 0.22593892440165722, 2: 0.22577563004948126, 4: 0.2370969519138534, 3: 0.2257094611729234, 6: 0.325135925786944}",Children6_10,30
5,0.25,0.06111723679705235,0.2210155729311475,"{0: 0.2198323038673738, 1: 0.22786820044644954, 2: 0.22731249932253453, 4: 0.22576066695819666, 3: 0.2274085105603939, 6: 0.325135925786944}",Children6_10,30
6,0.3,0.05830314271868358,0.22470049207112422,"{0: 0.2231970067956197, 1: 0.2332322850290325, 2: 0.2331789408251034, 4: 0.2310929863414663, 3: 0.23370038175557198, 6: 0.325135925786944}",Children6_10,30
7,0.4,0.05434309580695133,0.23045706712819253,"{0: 0.22774431027708525, 1: 0.2457898449911246, 2: 0.2460522614055216, 4: 0.2507548293815553, 3: 0.24566120028610702, 6: 0.325135925786944}",Children6_10,30
8,0.5,0.05181229673903819,0.2341094067975814,"{0: 0.23193008589130157, 1: 0.24651795779363703, 2: 0.24658784179838608, 4: 0.242574863340659, 3: 0.24617552931606917, 6: 0.325135925786944}",Children6_10,30
9,0.6,0.039563848985353756,0.2511045523643248,"{0: 0.2479106780756981, 1: 0.26910789486860826, 2: 0.27003380409398503, 4: 0.2692953638125842, 3: 0.268264282481666, 6: 0.325135925786944}",Children6_10,30
10,0.7,0.03598235624137934,0.257563292063397,"{0: 0.2574075188721839, 1: 0.25842374399317447, 2: 0.258800973173359, 4: 0.25821656165464474, 3: 0.2563100780812801, 6: 0.325135925786944}",Children6_10,30
11,0.75,0.02757237792031403,0.27098072754646857,"{0: 0.27090916250933683, 1: 0.27123888781275407, 2: 0.271995582709709, 4: 0.2709749022266264, 3: 0.27023835539177926, 6: 0.325135925786944}",Children6_10,30
12,0.8,0.024273255729510314,0.27976600925420847,"{0: 0.2798016903525077, 1: 0.2798172969866217, 2: 0.27923767363149454, 4: 0.27752848385392387, 3: 0.27657740462139385, 6: 0.325135925786944}",Children6_10,30
13,0.9,0.026410255931666644,0.27478358021407684,"{0: 0.2748078017337134, 1: 0.2748982986713414, 2: 0.27399963438221625, 4: 0.27249550564232494, 3: 0.2733855975160728, 6: 0.325135925786944}",Children6_10,30
14,0.95,0.026272505871442708,0.27464777020170406,"{0: 0.27461240394654396, 1: 0.27510714537630493, 2: 0.2741329691677756, 4: 0.27249550564232494, 3: 0.27391617126694123, 6: 0.325135925786944}",Children6_10,30
15,0.99,0.023055046301526678,0.28057584980153305,"{0: 0.2805682381709933, 1: 0.2806092199868775, 2: 0.28050483212492994, 4: 0.27790858973431515, 3: 0.2813694006884002, 6: 0.325135925786944}",Children6_10,30
16,0.999,0.02310063952702899,0.2808840694504474,"{0: 0.2809048384109695, 1: 0.2808972610008668, 2: 0.2802306300526523, 4: 0.27790858973431515, 3: 0.2812755864036898, 6: 0.325135925786944}",Children6_10,30
17,0.9995,0.02310135299850906,0.2808913680905678,"{0: 0.28091341780579865, 1: 0.2808972610008668, 2: 0.2802306300526523, 4: 0.27790858973431515, 3: 0.2812755864036898, 6: 0.325135925786944}",Children6_10,30
18,0.9999,0.02310135299850906,0.2808913680905678,"{0: 0.28091341780579865, 1: 0.2808972610008668, 2: 0.2802306300526523, 4: 0.27790858973431515, 3: 0.2812755864036898, 6: 0.325135925786944}",Children6_10,30
19,1.0,0.02310135299850906,0.2808913680905678,"{0: 0.28091341780579865, 1: 0.2808972610008668, 2: 0.2802306300526523, 4: 0.27790858973431515, 3: 0.2812755864036898, 6: 0.325135925786944}",Children6_10,30
0,0.0,0.1284678176904347,0.21498977117138132,"{0: 0.21660633399489906, 1: 0.20191149932220515, 2: 0.21023802645700168, 3: 0.179901285339212, 4: 0.0878149391902073}",Children11_14,30
1,0.05,0.06256548643460287,0.21605180740774027,"{0: 0.2165322175731693, 1: 0.21186274677758327, 2: 0.21246344810810025, 3: 0.22767594593747575, 4: 0.2952743177909835}",Children11_14,30
2,0.1,0.05891274152460543,0.2168504843328118,"{0: 0.21695931207212416, 1: 0.21545284678872226, 2: 0.21628090618922088, 3: 0.2294629604655797, 4: 0.2952743177909835}",Children11_14,30
3,0.15,0.05686631763447144,0.21863679441230935,"{0: 0.21869315164074682, 1: 0.21784932148608727, 2: 0.21772582113559802, 3: 0.23051634718378194, 4: 0.2952743177909835}",Children11_14,30
4,0.2,0.055657362099533994,0.21926755534690032,"{0: 0.21927296454204204, 1: 0.21877120358088348, 2: 0.2192007268013178, 3: 0.2308529276710694, 4: 0.2952743177909835}",Children11_14,30
5,0.25,0.054174621845300704,0.22047495860133015,"{0: 0.22034504319731357, 1: 0.22091062246239593, 2: 0.22187171348511242, 3: 0.23231921048163953, 4: 0.2952743177909835}",Children11_14,30
6,0.3,0.05287623575082352,0.22059356490328075,"{0: 0.22017103307784597, 1: 0.22344671044947345, 2: 0.22373155719794632, 3: 0.2310299036273649, 4: 0.2952743177909835}",Children11_14,30
7,0.4,0.0515332256398841,0.22161000077642126,"{0: 0.22175183733588122, 1: 0.2205594738496156, 2: 0.219948955492013, 3: 0.22106882099493516, 4: 0.2952743177909835}",Children11_14,30
8,0.5,0.04569091622397687,0.22782431544149995,"{0: 0.22687193633232966, 1: 0.2345769116917546, 2: 0.2357936275412124, 3: 0.238373400607761, 4: 0.2952743177909835}",Children11_14,30
9,0.6,0.04687422500289051,0.22619901354320712,"{0: 0.22538892450480275, 1: 0.23185288226197956, 2: 0.23327236305626084, 3: 0.2351595820220316, 4: 0.2952743177909835}",Children11_14,30
10,0.7,0.006327143446541352,0.2490765260117519,"{0: 0.2494975013641138, 1: 0.24564386829742094, 2: 0.2466829838852978, 3: 0.24905955154947534, 4: 0.2414588314037173}",Children11_14,30
11,0.75,0.031469425540945256,0.24677207620420735,"{0: 0.24682672014026694, 1: 0.24631076090220702, 2: 0.24598100234593903, 3: 0.24866701867590574, 4: 0.2952743177909835}",Children11_14,30
12,0.8,0.030143013219572513,0.24869294824665977,"{0: 0.2488414012665261, 1: 0.24751117388461763, 2: 0.24741996112069958, 3: 0.24866701867590574, 4: 0.2952743177909835}",Children11_14,30
13,0.9,0.01381825169030975,0.26054797161551174,"{0: 0.2607110442643044, 1: 0.2591255969872976, 2: 0.2598241903476547, 3: 0.2628437701151901, 4: 0.2414588314037173}",Children11_14,30
14,0.95,0.016594776932359005,0.2657863648622045,"{0: 0.266017139954726, 1: 0.2639254695770179, 2: 0.2643153751922236, 3: 0.26744509780034026, 4: 0.2414588314037173}",Children11_14,30
15,0.99,0.01643855797234412,0.26601635344322794,"{0: 0.26640653860259034, 1: 0.26290656398968837, 2: 0.2635626225779554, 3: 0.2664373623446931, 4: 0.2414588314037173}",Children11_14,30
16,0.999,0.01643855797234412,0.26601635344322794,"{0: 0.26640653860259034, 1: 0.26290656398968837, 2: 0.2635626225779554, 3: 0.2664373623446931, 4: 0.2414588314037173}",Children11_14,30
17,0.9995,0.016343567485314868,0.2660564886772863,"{0: 0.26641974779312566, 1: 0.2632155125577812, 2: 0.2635626225779554, 3: 0.2664373623446931, 4: 0.2414588314037173}",Children11_14,30
18,0.9999,0.016343567485314868,0.2660564886772863,"{0: 0.26641974779312566, 1: 0.2632155125577812, 2: 0.2635626225779554, 3: 0.2664373623446931, 4: 0.2414588314037173}",Children11_14,30
19,1.0,0.016343567485314868,0.2660564886772863,"{0: 0.26641974779312566, 1: 0.2632155125577812, 2: 0.2635626225779554, 3: 0.2664373623446931, 4: 0.2414588314037173}",Children11_14,30
0,0.0,0.1298194622347886,0.21498977117138132,"{0: 0.21790154542429244, 1: 0.18614055958608042, 2: 0.1684520388550692, 3: 0.1340365579158195, 4: 0.111248909547784}",Children15_17,30
